STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
154600,99999, 19660206,   32.3, 7,   25.7, 7, 1016.3, 7, 9999.9, 0,   4.3, 7,  15.2, 7,  16.9, 999.9,   39.0 ,  23.0 , 0.00I,999.9, 100000,
154600,99999, 19660207,   42.9, 7,   30.4, 7, 1007.9, 7, 9999.9, 0,   6.2, 7,   6.3, 7,  14.0, 999.9,   52.0 ,  34.0*, 0.00I,999.9, 000000,
154600,99999, 19660208,   39.6, 8,   34.0, 8, 1011.4, 8, 9999.9, 0,   6.2, 8,   9.0, 8,  14.0, 999.9,   43.0 ,  34.0 , 0.00I,999.9, 000000,
154600,99999, 19660209,   40.1, 8,   32.5, 8, 1005.2, 8, 9999.9, 0,   6.2, 8,   3.0, 8,   8.0, 999.9,   50.0 ,  34.0 , 0.00I,999.9, 000000,
154600,99999, 19660210,   35.9, 7,   34.9, 7, 1006.7, 7, 9999.9, 0,   3.6, 7,   4.6, 7,   8.0, 999.9,   43.0*,  32.0*, 0.06F,999.9, 010000,
154600,99999, 19660211,   38.9, 8,   36.5, 8, 1009.2, 8, 9999.9, 0,   1.5, 8,   6.8, 8,  14.0, 999.9,   46.0 ,  32.0 , 0.04F,999.9, 010000,
154600,99999, 19660212,   47.8, 8,   39.6, 8, 1005.7, 8, 9999.9, 0,   3.8, 8,   1.5, 8,   4.1, 999.9,   63.0 ,  32.0 , 0.00I,999.9, 000000,
154600,99999, 19660213,   52.7, 8,   42.5, 8, 1005.4, 8, 9999.9, 0,   6.2, 8,   3.3, 8,  14.0, 999.9,   63.0 ,  45.0*, 0.00I,999.9, 000000,
154600,99999, 19660214,   50.2, 8,   42.8, 8, 1003.1, 8, 9999.9, 0,   6.2, 8,   4.2, 8,  14.0, 999.9,   64.0 ,  43.0 , 0.00I,999.9, 000000,
154600,99999, 19660215,   42.8, 8,   40.4, 8, 1003.2, 8, 9999.9, 0,   4.0, 8,  11.4, 8,  22.9, 999.9,   48.0 ,  37.0*, 0.09F,999.9, 010000,
154600,99999, 19660216,   38.7, 7,   34.3, 7, 1011.9, 7, 9999.9, 0,   4.6, 7,  15.9, 7,  30.9, 999.9,   41.0 ,  36.0 , 0.16F,999.9, 010000,
154600,99999, 19660217,   46.2, 6,   38.7, 6, 1016.7, 6, 9999.9, 0,   5.4, 6,   3.7, 6,   8.0, 999.9,   59.0 ,  36.0*, 0.00I,999.9, 000000,
154600,99999, 19660218,   43.8, 5,   38.0, 5, 1017.4, 5, 9999.9, 0,   4.5, 5,   0.8, 5,   1.9, 999.9,   54.0*,  37.0 , 0.00I,999.9, 000000,
154600,99999, 19660219,   47.0, 6,   43.3, 6, 1020.1, 6, 9999.9, 0,   2.0, 6,   2.7, 6,   8.0, 999.9,   54.0 ,  41.0*,99.99 ,999.9, 010000,
154600,99999, 19660220,   45.5, 6,   42.2, 6, 1018.4, 6, 9999.9, 0,   2.1, 6,   2.7, 6,   8.0, 999.9,   54.0*,  36.0 , 0.00I,999.9, 000000,
154600,99999, 19660221,   50.2, 5,   42.6, 5, 1016.7, 5, 9999.9, 0,   4.5, 5,   4.0, 5,   8.0, 999.9,   59.0 ,  45.0*, 0.00I,999.9, 000000,
154600,99999, 19660222,   49.4, 5,   44.8, 5, 1011.2, 5, 9999.9, 0,   3.2, 5,   0.8, 5,   1.9, 999.9,   55.0 ,  46.0*, 0.00I,999.9, 000000,
154600,99999, 19660223,   54.6, 7,   43.3, 7, 1006.7, 7, 9999.9, 0,   4.6, 7,   1.7, 7,   4.1, 999.9,   68.0 ,  43.0*, 0.00I,999.9, 000000,
154600,99999, 19660224,   55.0, 7,   44.9, 7, 1006.0, 7, 9999.9, 0,   6.2, 7,  17.4, 7,  22.9, 999.9,   64.0 ,  45.0*, 0.00I,999.9, 000000,
154600,99999, 19660225,   50.5, 6,   39.3, 6, 1020.8, 6, 9999.9, 0,   6.2, 6,   3.0, 6,   8.0, 999.9,   59.0 ,  41.0 , 0.00I,999.9, 000000,
154600,99999, 19660226,   53.5, 6,   36.7, 6, 1018.8, 6, 9999.9, 0,   6.2, 6,   4.0, 6,   8.0, 999.9,   61.0 ,  45.0*, 0.00I,999.9, 000000,
154600,99999, 19660227,   48.9, 8,   38.8, 8, 1017.4, 8, 9999.9, 0,   5.7, 8,   2.5, 8,   8.0, 999.9,   61.0 ,  39.0 , 0.00I,999.9, 000000,
154600,99999, 19660228,   50.1, 8,   38.6, 8, 1019.9, 8, 9999.9, 0,   5.6, 8,   2.0, 8,   8.0, 999.9,   64.0 ,  39.0 , 0.00I,999.9, 000000,
154600,99999, 19660301,   59.7, 6,   41.0, 6, 1013.0, 6, 9999.9, 0,   6.2, 6,   3.4, 6,   4.1, 999.9,   70.0 ,  46.0 , 0.00I,999.9, 000000,
154600,99999, 19660302,   50.3, 7,   44.1, 7, 1020.1, 7, 9999.9, 0,   6.2, 7,   7.3, 7,  16.9, 999.9,   57.0 ,  43.0*, 0.00I,999.9, 000000,
154600,99999, 19660303,   45.7, 7,   38.0, 7, 1028.5, 7, 9999.9, 0,   6.2, 7,   9.7, 7,  16.9, 999.9,   54.0 ,  39.0 , 0.00I,999.9, 000000,
